fips_code,county,state,sum,run_start_time
51740,Portsmouth,Virginia,12630,2020-08-05 00:30:00
51800,Suffolk,Virginia,10160,2020-08-05 00:30:00
51810,Virginia Beach,Virginia,39389,2020-08-05 00:30:00
51550,Chesapeake,Virginia,19292,2020-08-05 00:45:00
51650,Hampton,Virginia,14687,2020-08-05 00:45:00
51700,Newport News,Virginia,18650,2020-08-05 00:45:00
51710,Norfolk,Virginia,5318,2020-08-05 00:45:00
51735,Poquoson,Virginia,367,2020-08-05 00:45:00
51740,Portsmouth,Virginia,10963,2020-08-05 00:45:00
51800,Suffolk,Virginia,10160,2020-08-05 00:45:00
51810,Virginia Beach,Virginia,39398,2020-08-05 00:45:00
51550,Chesapeake,Virginia,19306,2020-08-05 01:00:00
51650,Hampton,Virginia,14557,2020-08-05 01:00:00
51700,Newport News,Virginia,21909,2020-08-05 01:00:00
51710,Norfolk,Virginia,5325,2020-08-05 01:00:00
51735,Poquoson,Virginia,367,2020-08-05 01:00:00
51740,Portsmouth,Virginia,10288,2020-08-05 01:00:00
51800,Suffolk,Virginia,10146,2020-08-05 01:00:00
51810,Virginia Beach,Virginia,39404,2020-08-05 01:00:00
51550,Chesapeake,Virginia,19312,2020-08-05 01:15:00
51650,Hampton,Virginia,13887,2020-08-05 01:15:00
51700,Newport News,Virginia,21828,2020-08-05 01:15:00
51710,Norfolk,Virginia,5297,2020-08-05 01:15:00
51735,Poquoson,Virginia,438,2020-08-05 01:15:00
51740,Portsmouth,Virginia,10288,2020-08-05 01:15:00
51800,Suffolk,Virginia,10148,2020-08-05 01:15:00
51810,Virginia Beach,Virginia,39404,2020-08-05 01:15:00
51550,Chesapeake,Virginia,19334,2020-08-05 01:30:00
51650,Hampton,Virginia,13674,2020-08-05 01:30:00
51700,Newport News,Virginia,21796,2020-08-05 01:30:00
51710,Norfolk,Virginia,5309,2020-08-05 01:30:00
51735,Poquoson,Virginia,438,2020-08-05 01:30:00
51740,Portsmouth,Virginia,10283,2020-08-05 01:30:00
51800,Suffolk,Virginia,10148,2020-08-05 01:30:00
51810,Virginia Beach,Virginia,38355,2020-08-05 01:30:00
51550,Chesapeake,Virginia,19144,2020-08-05 01:45:00
51650,Hampton,Virginia,13674,2020-08-05 01:45:00
51700,Newport News,Virginia,21830,2020-08-05 01:45:00
51710,Norfolk,Virginia,5127,2020-08-05 01:45:00
51735,Poquoson,Virginia,438,2020-08-05 01:45:00
51740,Portsmouth,Virginia,10293,2020-08-05 01:45:00
51800,Suffolk,Virginia,10189,2020-08-05 01:45:00
51810,Virginia Beach,Virginia,38358,2020-08-05 01:45:00
51550,Chesapeake,Virginia,19177,2020-08-05 02:00:00
51650,Hampton,Virginia,13674,2020-08-05 02:00:00
51700,Newport News,Virginia,19783,2020-08-05 02:00:00
51710,Norfolk,Virginia,5148,2020-08-05 02:00:00
51735,Poquoson,Virginia,438,2020-08-05 02:00:00
51740,Portsmouth,Virginia,10284,2020-08-05 02:00:00
51800,Suffolk,Virginia,10185,2020-08-05 02:00:00
51810,Virginia Beach,Virginia,37637,2020-08-05 02:00:00
51550,Chesapeake,Virginia,19177,2020-08-05 02:15:00
51650,Hampton,Virginia,13681,2020-08-05 02:15:00
51700,Newport News,Virginia,19330,2020-08-05 02:15:00
51710,Norfolk,Virginia,5156,2020-08-05 02:15:00
51735,Poquoson,Virginia,438,2020-08-05 02:15:00
51740,Portsmouth,Virginia,10275,2020-08-05 02:15:00
51800,Suffolk,Virginia,10151,2020-08-05 02:15:00
51810,Virginia Beach,Virginia,35233,2020-08-05 02:15:00
51550,Chesapeake,Virginia,17908,2020-08-05 02:30:00
51650,Hampton,Virginia,13684,2020-08-05 02:30:00
51700,Newport News,Virginia,18207,2020-08-05 02:30:00
51710,Norfolk,Virginia,5186,2020-08-05 02:30:00
51735,Poquoson,Virginia,438,2020-08-05 02:30:00
51740,Portsmouth,Virginia,10262,2020-08-05 02:30:00
51800,Suffolk,Virginia,10151,2020-08-05 02:30:00
51810,Virginia Beach,Virginia,33861,2020-08-05 02:30:00
51550,Chesapeake,Virginia,17901,2020-08-05 02:45:00
51650,Hampton,Virginia,13684,2020-08-05 02:45:00
51700,Newport News,Virginia,16233,2020-08-05 02:45:00
51710,Norfolk,Virginia,5159,2020-08-05 02:45:00
51735,Poquoson,Virginia,438,2020-08-05 02:45:00
51740,Portsmouth,Virginia,10262,2020-08-05 02:45:00
51800,Suffolk,Virginia,10151,2020-08-05 02:45:00
51810,Virginia Beach,Virginia,33890,2020-08-05 02:45:00
51550,Chesapeake,Virginia,17877,2020-08-05 03:00:00
51650,Hampton,Virginia,13684,2020-08-05 03:00:00
51700,Newport News,Virginia,16211,2020-08-05 03:00:00
51710,Norfolk,Virginia,5158,2020-08-05 03:00:00
51735,Poquoson,Virginia,438,2020-08-05 03:00:00
51740,Portsmouth,Virginia,10262,2020-08-05 03:00:00
51800,Suffolk,Virginia,10151,2020-08-05 03:00:00
51810,Virginia Beach,Virginia,31935,2020-08-05 03:00:00
51550,Chesapeake,Virginia,17915,2020-08-05 03:15:00
51650,Hampton,Virginia,13684,2020-08-05 03:15:00
51700,Newport News,Virginia,16183,2020-08-05 03:15:00
51710,Norfolk,Virginia,4882,2020-08-05 03:15:00
51735,Poquoson,Virginia,441,2020-08-05 03:15:00
51740,Portsmouth,Virginia,10267,2020-08-05 03:15:00
51800,Suffolk,Virginia,10151,2020-08-05 03:15:00
51810,Virginia Beach,Virginia,31690,2020-08-05 03:15:00
51550,Chesapeake,Virginia,16313,2020-08-05 03:30:00
51650,Hampton,Virginia,13684,2020-08-05 03:30:00
51700,Newport News,Virginia,16172,2020-08-05 03:30:00
51710,Norfolk,Virginia,4892,2020-08-05 03:30:00
51735,Poquoson,Virginia,441,2020-08-05 03:30:00
51740,Portsmouth,Virginia,10267,2020-08-05 03:30:00
51800,Suffolk,Virginia,10151,2020-08-05 03:30:00
51810,Virginia Beach,Virginia,31385,2020-08-05 03:30:00
51550,Chesapeake,Virginia,16516,2020-08-05 03:45:00
51650,Hampton,Virginia,13684,2020-08-05 03:45:00
51700,Newport News,Virginia,16172,2020-08-05 03:45:00
51710,Norfolk,Virginia,4892,2020-08-05 03:45:00
51735,Poquoson,Virginia,441,2020-08-05 03:45:00
51740,Portsmouth,Virginia,10267,2020-08-05 03:45:00
51800,Suffolk,Virginia,10148,2020-08-05 03:45:00
51810,Virginia Beach,Virginia,31440,2020-08-05 03:45:00
51550,Chesapeake,Virginia,16149,2020-08-05 04:00:00
51650,Hampton,Virginia,13684,2020-08-05 04:00:00
51700,Newport News,Virginia,16172,2020-08-05 04:00:00
51710,Norfolk,Virginia,4892,2020-08-05 04:00:00
51735,Poquoson,Virginia,441,2020-08-05 04:00:00
51740,Portsmouth,Virginia,10267,2020-08-05 04:00:00
51800,Suffolk,Virginia,10158,2020-08-05 04:00:00
51810,Virginia Beach,Virginia,31400,2020-08-05 04:00:00
51550,Chesapeake,Virginia,16211,2020-08-05 04:15:00
51650,Hampton,Virginia,13647,2020-08-05 04:15:00
51700,Newport News,Virginia,16173,2020-08-05 04:15:00
51710,Norfolk,Virginia,4404,2020-08-05 04:15:00
51735,Poquoson,Virginia,441,2020-08-05 04:15:00
51740,Portsmouth,Virginia,11572,2020-08-05 04:15:00
51800,Suffolk,Virginia,10165,2020-08-05 04:15:00
51810,Virginia Beach,Virginia,31011,2020-08-05 04:15:00
51550,Chesapeake,Virginia,15994,2020-08-05 04:30:00
51650,Hampton,Virginia,13617,2020-08-05 04:30:00
51700,Newport News,Virginia,16151,2020-08-05 04:30:00
51710,Norfolk,Virginia,4074,2020-08-05 04:30:00
51735,Poquoson,Virginia,441,2020-08-05 04:30:00
51740,Portsmouth,Virginia,11572,2020-08-05 04:30:00
51800,Suffolk,Virginia,10165,2020-08-05 04:30:00
51810,Virginia Beach,Virginia,31012,2020-08-05 04:30:00
51550,Chesapeake,Virginia,15714,2020-08-05 04:45:00
51650,Hampton,Virginia,13536,2020-08-05 04:45:00
51700,Newport News,Virginia,16143,2020-08-05 04:45:00
51710,Norfolk,Virginia,3963,2020-08-05 04:45:00
51735,Poquoson,Virginia,434,2020-08-05 04:45:00
51740,Portsmouth,Virginia,11643,2020-08-05 04:45:00
51800,Suffolk,Virginia,10130,2020-08-05 04:45:00
51810,Virginia Beach,Virginia,30829,2020-08-05 04:45:00
51550,Chesapeake,Virginia,15621,2020-08-05 05:00:00
51650,Hampton,Virginia,13540,2020-08-05 05:00:00
51700,Newport News,Virginia,16143,2020-08-05 05:00:00
51710,Norfolk,Virginia,3933,2020-08-05 05:00:00
51735,Poquoson,Virginia,434,2020-08-05 05:00:00
51740,Portsmouth,Virginia,11644,2020-08-05 05:00:00
51800,Suffolk,Virginia,10136,2020-08-05 05:00:00
51810,Virginia Beach,Virginia,30225,2020-08-05 05:00:00
51550,Chesapeake,Virginia,15337,2020-08-05 05:15:00
51650,Hampton,Virginia,13540,2020-08-05 05:15:00
51700,Newport News,Virginia,16143,2020-08-05 05:15:00
51710,Norfolk,Virginia,3910,2020-08-05 05:15:00
51735,Poquoson,Virginia,434,2020-08-05 05:15:00
51740,Portsmouth,Virginia,11650,2020-08-05 05:15:00
51800,Suffolk,Virginia,10136,2020-08-05 05:15:00
51810,Virginia Beach,Virginia,29361,2020-08-05 05:15:00
51550,Chesapeake,Virginia,15132,2020-08-05 05:30:00
51650,Hampton,Virginia,13538,2020-08-05 05:30:00
51700,Newport News,Virginia,16143,2020-08-05 05:30:00
51710,Norfolk,Virginia,3863,2020-08-05 05:30:00
51735,Poquoson,Virginia,434,2020-08-05 05:30:00
51740,Portsmouth,Virginia,11653,2020-08-05 05:30:00
51800,Suffolk,Virginia,10111,2020-08-05 05:30:00
51810,Virginia Beach,Virginia,27550,2020-08-05 05:30:00
51550,Chesapeake,Virginia,15132,2020-08-05 05:45:00
51650,Hampton,Virginia,13532,2020-08-05 05:45:00
51700,Newport News,Virginia,16143,2020-08-05 05:45:00
51710,Norfolk,Virginia,3908,2020-08-05 05:45:00
51735,Poquoson,Virginia,434,2020-08-05 05:45:00
51740,Portsmouth,Virginia,11653,2020-08-05 05:45:00
51800,Suffolk,Virginia,10111,2020-08-05 05:45:00
51810,Virginia Beach,Virginia,26780,2020-08-05 05:45:00
51550,Chesapeake,Virginia,15083,2020-08-05 06:00:00
51650,Hampton,Virginia,13542,2020-08-05 06:00:00
51700,Newport News,Virginia,16072,2020-08-05 06:00:00
51710,Norfolk,Virginia,3887,2020-08-05 06:00:00
51735,Poquoson,Virginia,434,2020-08-05 06:00:00
51740,Portsmouth,Virginia,11653,2020-08-05 06:00:00
51800,Suffolk,Virginia,10106,2020-08-05 06:00:00
51810,Virginia Beach,Virginia,26408,2020-08-05 06:00:00
51550,Chesapeake,Virginia,15097,2020-08-05 06:15:00
51650,Hampton,Virginia,13542,2020-08-05 06:15:00
51700,Newport News,Virginia,16072,2020-08-05 06:15:00
51710,Norfolk,Virginia,3877,2020-08-05 06:15:00
51735,Poquoson,Virginia,434,2020-08-05 06:15:00
51740,Portsmouth,Virginia,11653,2020-08-05 06:15:00
51800,Suffolk,Virginia,10111,2020-08-05 06:15:00
51810,Virginia Beach,Virginia,26250,2020-08-05 06:15:00
51550,Chesapeake,Virginia,13958,2020-08-05 06:30:00
51650,Hampton,Virginia,13542,2020-08-05 06:30:00
51700,Newport News,Virginia,16171,2020-08-05 06:30:00
51710,Norfolk,Virginia,3901,2020-08-05 06:30:00
51735,Poquoson,Virginia,434,2020-08-05 06:30:00
51740,Portsmouth,Virginia,11653,2020-08-05 06:30:00
51800,Suffolk,Virginia,9490,2020-08-05 06:30:00
51810,Virginia Beach,Virginia,26250,2020-08-05 06:30:00
51550,Chesapeake,Virginia,13410,2020-08-05 06:45:00
51650,Hampton,Virginia,13549,2020-08-05 06:45:00
51700,Newport News,Virginia,16146,2020-08-05 06:45:00
51710,Norfolk,Virginia,3893,2020-08-05 06:45:00
51735,Poquoson,Virginia,434,2020-08-05 06:45:00
51740,Portsmouth,Virginia,11651,2020-08-05 06:45:00
51800,Suffolk,Virginia,9490,2020-08-05 06:45:00
51810,Virginia Beach,Virginia,25927,2020-08-05 06:45:00
51550,Chesapeake,Virginia,13374,2020-08-05 07:00:00
51650,Hampton,Virginia,13515,2020-08-05 07:00:00
51700,Newport News,Virginia,16145,2020-08-05 07:00:00
51710,Norfolk,Virginia,3858,2020-08-05 07:00:00
51735,Poquoson,Virginia,434,2020-08-05 07:00:00
51740,Portsmouth,Virginia,11651,2020-08-05 07:00:00
51800,Suffolk,Virginia,9486,2020-08-05 07:00:00
51810,Virginia Beach,Virginia,25905,2020-08-05 07:00:00
51550,Chesapeake,Virginia,13354,2020-08-05 07:15:00
51650,Hampton,Virginia,13504,2020-08-05 07:15:00
51700,Newport News,Virginia,15863,2020-08-05 07:15:00
51710,Norfolk,Virginia,3862,2020-08-05 07:15:00
51735,Poquoson,Virginia,434,2020-08-05 07:15:00
51740,Portsmouth,Virginia,11651,2020-08-05 07:15:00
51800,Suffolk,Virginia,9476,2020-08-05 07:15:00
51810,Virginia Beach,Virginia,25894,2020-08-05 07:15:00
51550,Chesapeake,Virginia,13354,2020-08-05 07:30:00
51650,Hampton,Virginia,13504,2020-08-05 07:30:00
51700,Newport News,Virginia,15863,2020-08-05 07:30:00
51710,Norfolk,Virginia,3830,2020-08-05 07:30:00
51735,Poquoson,Virginia,434,2020-08-05 07:30:00
51740,Portsmouth,Virginia,11636,2020-08-05 07:30:00
51800,Suffolk,Virginia,9476,2020-08-05 07:30:00
51810,Virginia Beach,Virginia,25894,2020-08-05 07:30:00
51550,Chesapeake,Virginia,13354,2020-08-05 07:45:00
51650,Hampton,Virginia,13504,2020-08-05 07:45:00
51700,Newport News,Virginia,15851,2020-08-05 07:45:00
51710,Norfolk,Virginia,3805,2020-08-05 07:45:00
51735,Poquoson,Virginia,434,2020-08-05 07:45:00
51740,Portsmouth,Virginia,11636,2020-08-05 07:45:00
51800,Suffolk,Virginia,9476,2020-08-05 07:45:00
51810,Virginia Beach,Virginia,25894,2020-08-05 07:45:00
51550,Chesapeake,Virginia,12126,2020-08-05 08:00:00
51650,Hampton,Virginia,13504,2020-08-05 08:00:00
51700,Newport News,Virginia,15851,2020-08-05 08:00:00
51710,Norfolk,Virginia,3812,2020-08-05 08:00:00
51735,Poquoson,Virginia,434,2020-08-05 08:00:00
51740,Portsmouth,Virginia,8195,2020-08-05 08:00:00
51800,Suffolk,Virginia,9695,2020-08-05 08:00:00
51810,Virginia Beach,Virginia,25876,2020-08-05 08:00:00
51550,Chesapeake,Virginia,13220,2020-08-05 08:15:00
51650,Hampton,Virginia,13504,2020-08-05 08:15:00
51700,Newport News,Virginia,15851,2020-08-05 08:15:00
51710,Norfolk,Virginia,3793,2020-08-05 08:15:00
51735,Poquoson,Virginia,434,2020-08-05 08:15:00
51740,Portsmouth,Virginia,7541,2020-08-05 08:15:00
51800,Suffolk,Virginia,9812,2020-08-05 08:15:00
51810,Virginia Beach,Virginia,25868,2020-08-05 08:15:00
51550,Chesapeake,Virginia,11811,2020-08-05 08:30:00
51650,Hampton,Virginia,13504,2020-08-05 08:30:00
51700,Newport News,Virginia,15851,2020-08-05 08:30:00
51710,Norfolk,Virginia,3777,2020-08-05 08:30:00
51735,Poquoson,Virginia,434,2020-08-05 08:30:00
51740,Portsmouth,Virginia,7905,2020-08-05 08:30:00
51800,Suffolk,Virginia,9812,2020-08-05 08:30:00
51810,Virginia Beach,Virginia,23706,2020-08-05 08:30:00
51550,Chesapeake,Virginia,10941,2020-08-05 08:45:00
51650,Hampton,Virginia,13504,2020-08-05 08:45:00
51700,Newport News,Virginia,15851,2020-08-05 08:45:00
51710,Norfolk,Virginia,3771,2020-08-05 08:45:00
51735,Poquoson,Virginia,434,2020-08-05 08:45:00
51740,Portsmouth,Virginia,7860,2020-08-05 08:45:00
51800,Suffolk,Virginia,9812,2020-08-05 08:45:00
51810,Virginia Beach,Virginia,22427,2020-08-05 08:45:00
51550,Chesapeake,Virginia,10568,2020-08-05 09:00:00
51650,Hampton,Virginia,13504,2020-08-05 09:00:00
51700,Newport News,Virginia,15846,2020-08-05 09:00:00
51710,Norfolk,Virginia,3783,2020-08-05 09:00:00
51735,Poquoson,Virginia,434,2020-08-05 09:00:00
51740,Portsmouth,Virginia,7772,2020-08-05 09:00:00
51800,Suffolk,Virginia,9812,2020-08-05 09:00:00
51810,Virginia Beach,Virginia,20316,2020-08-05 09:00:00
51550,Chesapeake,Virginia,10864,2020-08-05 09:15:00
51650,Hampton,Virginia,13501,2020-08-05 09:15:00
51700,Newport News,Virginia,15850,2020-08-05 09:15:00
51710,Norfolk,Virginia,3771,2020-08-05 09:15:00
51735,Poquoson,Virginia,434,2020-08-05 09:15:00
51740,Portsmouth,Virginia,7772,2020-08-05 09:15:00
51800,Suffolk,Virginia,9812,2020-08-05 09:15:00
51810,Virginia Beach,Virginia,19851,2020-08-05 09:15:00
51550,Chesapeake,Virginia,10201,2020-08-05 09:30:00
51650,Hampton,Virginia,13504,2020-08-05 09:30:00
51700,Newport News,Virginia,15862,2020-08-05 09:30:00
51710,Norfolk,Virginia,3753,2020-08-05 09:30:00
51735,Poquoson,Virginia,434,2020-08-05 09:30:00
51740,Portsmouth,Virginia,7772,2020-08-05 09:30:00
51800,Suffolk,Virginia,7544,2020-08-05 09:30:00
51810,Virginia Beach,Virginia,19623,2020-08-05 09:30:00
51550,Chesapeake,Virginia,10211,2020-08-05 09:45:00
51650,Hampton,Virginia,13499,2020-08-05 09:45:00
51700,Newport News,Virginia,15862,2020-08-05 09:45:00
51710,Norfolk,Virginia,3749,2020-08-05 09:45:00
51735,Poquoson,Virginia,434,2020-08-05 09:45:00
51740,Portsmouth,Virginia,7716,2020-08-05 09:45:00
51800,Suffolk,Virginia,7260,2020-08-05 09:45:00
51810,Virginia Beach,Virginia,19624,2020-08-05 09:45:00
51550,Chesapeake,Virginia,9238,2020-08-05 10:00:00
51650,Hampton,Virginia,13499,2020-08-05 10:00:00
51700,Newport News,Virginia,15862,2020-08-05 10:00:00
51710,Norfolk,Virginia,3771,2020-08-05 10:00:00
51735,Poquoson,Virginia,434,2020-08-05 10:00:00
51740,Portsmouth,Virginia,7717,2020-08-05 10:00:00
51800,Suffolk,Virginia,7494,2020-08-05 10:00:00
51810,Virginia Beach,Virginia,19565,2020-08-05 10:00:00
51550,Chesapeake,Virginia,9439,2020-08-05 10:15:00
51650,Hampton,Virginia,13504,2020-08-05 10:15:00
51700,Newport News,Virginia,15862,2020-08-05 10:15:00
51710,Norfolk,Virginia,3709,2020-08-05 10:15:00
51735,Poquoson,Virginia,434,2020-08-05 10:15:00
51740,Portsmouth,Virginia,7737,2020-08-05 10:15:00
51800,Suffolk,Virginia,7494,2020-08-05 10:15:00
51810,Virginia Beach,Virginia,19567,2020-08-05 10:15:00
51550,Chesapeake,Virginia,9455,2020-08-05 10:30:00
51650,Hampton,Virginia,13504,2020-08-05 10:30:00
51700,Newport News,Virginia,15866,2020-08-05 10:30:00
51710,Norfolk,Virginia,3685,2020-08-05 10:30:00
51735,Poquoson,Virginia,434,2020-08-05 10:30:00
51740,Portsmouth,Virginia,7740,2020-08-05 10:30:00
51800,Suffolk,Virginia,7494,2020-08-05 10:30:00
51810,Virginia Beach,Virginia,19555,2020-08-05 10:30:00
51550,Chesapeake,Virginia,9495,2020-08-05 10:45:00
51650,Hampton,Virginia,13508,2020-08-05 10:45:00
51700,Newport News,Virginia,15875,2020-08-05 10:45:00
51710,Norfolk,Virginia,3681,2020-08-05 10:45:00
51735,Poquoson,Virginia,434,2020-08-05 10:45:00
51740,Portsmouth,Virginia,7741,2020-08-05 10:45:00
51800,Suffolk,Virginia,7495,2020-08-05 10:45:00
51810,Virginia Beach,Virginia,19605,2020-08-05 10:45:00
51550,Chesapeake,Virginia,9508,2020-08-05 11:00:00
51650,Hampton,Virginia,13519,2020-08-05 11:00:00
51700,Newport News,Virginia,16072,2020-08-05 11:00:00
51710,Norfolk,Virginia,4098,2020-08-05 11:00:00
51735,Poquoson,Virginia,361,2020-08-05 11:00:00
51740,Portsmouth,Virginia,7741,2020-08-05 11:00:00
51800,Suffolk,Virginia,7583,2020-08-05 11:00:00
51810,Virginia Beach,Virginia,20819,2020-08-05 11:00:00
51550,Chesapeake,Virginia,9096,2020-08-05 11:15:00
51650,Hampton,Virginia,13552,2020-08-05 11:15:00
51700,Newport News,Virginia,16077,2020-08-05 11:15:00
51710,Norfolk,Virginia,3636,2020-08-05 11:15:00
51735,Poquoson,Virginia,361,2020-08-05 11:15:00
51740,Portsmouth,Virginia,7741,2020-08-05 11:15:00
51800,Suffolk,Virginia,7591,2020-08-05 11:15:00
51810,Virginia Beach,Virginia,20627,2020-08-05 11:15:00
51550,Chesapeake,Virginia,9188,2020-08-05 11:30:00
51650,Hampton,Virginia,13555,2020-08-05 11:30:00
51700,Newport News,Virginia,16086,2020-08-05 11:30:00
51710,Norfolk,Virginia,3613,2020-08-05 11:30:00
51735,Poquoson,Virginia,361,2020-08-05 11:30:00
51740,Portsmouth,Virginia,7741,2020-08-05 11:30:00
51800,Suffolk,Virginia,7611,2020-08-05 11:30:00
51810,Virginia Beach,Virginia,20622,2020-08-05 11:30:00
51550,Chesapeake,Virginia,8855,2020-08-05 11:45:00
51650,Hampton,Virginia,13555,2020-08-05 11:45:00
51700,Newport News,Virginia,16110,2020-08-05 11:45:00
51710,Norfolk,Virginia,3588,2020-08-05 11:45:00
51735,Poquoson,Virginia,361,2020-08-05 11:45:00
51740,Portsmouth,Virginia,7741,2020-08-05 11:45:00
51800,Suffolk,Virginia,7613,2020-08-05 11:45:00
51810,Virginia Beach,Virginia,21393,2020-08-05 11:45:00
51550,Chesapeake,Virginia,8867,2020-08-05 12:00:00
51650,Hampton,Virginia,12827,2020-08-05 12:00:00
51700,Newport News,Virginia,16098,2020-08-05 12:00:00
51710,Norfolk,Virginia,3595,2020-08-05 12:00:00
51735,Poquoson,Virginia,352,2020-08-05 12:00:00
51740,Portsmouth,Virginia,7741,2020-08-05 12:00:00
51800,Suffolk,Virginia,7622,2020-08-05 12:00:00
51810,Virginia Beach,Virginia,21414,2020-08-05 12:00:00
51550,Chesapeake,Virginia,8953,2020-08-05 12:15:00
51650,Hampton,Virginia,12717,2020-08-05 12:15:00
51700,Newport News,Virginia,16102,2020-08-05 12:15:00
51710,Norfolk,Virginia,3413,2020-08-05 12:15:00
51735,Poquoson,Virginia,352,2020-08-05 12:15:00
51740,Portsmouth,Virginia,7741,2020-08-05 12:15:00
51800,Suffolk,Virginia,7628,2020-08-05 12:15:00
51810,Virginia Beach,Virginia,21325,2020-08-05 12:15:00
51550,Chesapeake,Virginia,9117,2020-08-05 12:30:00
51650,Hampton,Virginia,12736,2020-08-05 12:30:00
51700,Newport News,Virginia,16155,2020-08-05 12:30:00
51710,Norfolk,Virginia,3415,2020-08-05 12:30:00
51735,Poquoson,Virginia,358,2020-08-05 12:30:00
51740,Portsmouth,Virginia,7743,2020-08-05 12:30:00
51800,Suffolk,Virginia,7657,2020-08-05 12:30:00
51810,Virginia Beach,Virginia,23365,2020-08-05 12:30:00
51550,Chesapeake,Virginia,9307,2020-08-05 12:45:00
51650,Hampton,Virginia,12749,2020-08-05 12:45:00
51700,Newport News,Virginia,16107,2020-08-05 12:45:00
51710,Norfolk,Virginia,3392,2020-08-05 12:45:00
51735,Poquoson,Virginia,358,2020-08-05 12:45:00
51740,Portsmouth,Virginia,7744,2020-08-05 12:45:00
51800,Suffolk,Virginia,7417,2020-08-05 12:45:00
51810,Virginia Beach,Virginia,23419,2020-08-05 12:45:00
51550,Chesapeake,Virginia,9047,2020-08-05 13:00:00
51650,Hampton,Virginia,11144,2020-08-05 13:00:00
51700,Newport News,Virginia,17095,2020-08-05 13:00:00
51710,Norfolk,Virginia,3344,2020-08-05 13:00:00
51735,Poquoson,Virginia,358,2020-08-05 13:00:00
51740,Portsmouth,Virginia,7755,2020-08-05 13:00:00
51800,Suffolk,Virginia,7395,2020-08-05 13:00:00
51810,Virginia Beach,Virginia,23385,2020-08-05 13:00:00
51550,Chesapeake,Virginia,8915,2020-08-05 13:15:00
51650,Hampton,Virginia,10628,2020-08-05 13:15:00
51700,Newport News,Virginia,16416,2020-08-05 13:15:00
51710,Norfolk,Virginia,3321,2020-08-05 13:15:00
51735,Poquoson,Virginia,358,2020-08-05 13:15:00
51740,Portsmouth,Virginia,7766,2020-08-05 13:15:00
51800,Suffolk,Virginia,7145,2020-08-05 13:15:00
51810,Virginia Beach,Virginia,23282,2020-08-05 13:15:00
51550,Chesapeake,Virginia,8971,2020-08-05 13:30:00
51650,Hampton,Virginia,10638,2020-08-05 13:30:00
51700,Newport News,Virginia,16392,2020-08-05 13:30:00
51710,Norfolk,Virginia,3165,2020-08-05 13:30:00
51735,Poquoson,Virginia,358,2020-08-05 13:30:00
51740,Portsmouth,Virginia,7626,2020-08-05 13:30:00
51800,Suffolk,Virginia,7060,2020-08-05 13:30:00
51810,Virginia Beach,Virginia,23028,2020-08-05 13:30:00
51550,Chesapeake,Virginia,8957,2020-08-05 13:45:00
51650,Hampton,Virginia,10614,2020-08-05 13:45:00
51700,Newport News,Virginia,16432,2020-08-05 13:45:00
51710,Norfolk,Virginia,5747,2020-08-05 13:45:00
51735,Poquoson,Virginia,352,2020-08-05 13:45:00
51740,Portsmouth,Virginia,7648,2020-08-05 13:45:00
51800,Suffolk,Virginia,7025,2020-08-05 13:45:00
51810,Virginia Beach,Virginia,22946,2020-08-05 13:45:00
51550,Chesapeake,Virginia,8926,2020-08-05 14:00:00
51650,Hampton,Virginia,10605,2020-08-05 14:00:00
51700,Newport News,Virginia,16437,2020-08-05 14:00:00
51710,Norfolk,Virginia,5742,2020-08-05 14:00:00
51735,Poquoson,Virginia,352,2020-08-05 14:00:00
51740,Portsmouth,Virginia,7620,2020-08-05 14:00:00
51800,Suffolk,Virginia,6997,2020-08-05 14:00:00
51810,Virginia Beach,Virginia,19241,2020-08-05 14:00:00
51550,Chesapeake,Virginia,8718,2020-08-05 14:15:00
51650,Hampton,Virginia,10533,2020-08-05 14:15:00
51700,Newport News,Virginia,16354,2020-08-05 14:15:00
51710,Norfolk,Virginia,3228,2020-08-05 14:15:00
51735,Poquoson,Virginia,352,2020-08-05 14:15:00
51740,Portsmouth,Virginia,7528,2020-08-05 14:15:00
51800,Suffolk,Virginia,6791,2020-08-05 14:15:00
51810,Virginia Beach,Virginia,19798,2020-08-05 14:15:00
51550,Chesapeake,Virginia,8646,2020-08-05 14:30:00
51650,Hampton,Virginia,10578,2020-08-05 14:30:00
51700,Newport News,Virginia,16323,2020-08-05 14:30:00
51710,Norfolk,Virginia,4299,2020-08-05 14:30:00
51735,Poquoson,Virginia,352,2020-08-05 14:30:00
51740,Portsmouth,Virginia,7445,2020-08-05 14:30:00
51800,Suffolk,Virginia,6966,2020-08-05 14:30:00
51810,Virginia Beach,Virginia,19682,2020-08-05 14:30:00
51550,Chesapeake,Virginia,8550,2020-08-05 14:45:00
51650,Hampton,Virginia,10577,2020-08-05 14:45:00
51700,Newport News,Virginia,16402,2020-08-05 14:45:00
51710,Norfolk,Virginia,2773,2020-08-05 14:45:00
51735,Poquoson,Virginia,353,2020-08-05 14:45:00
51740,Portsmouth,Virginia,7412,2020-08-05 14:45:00
51800,Suffolk,Virginia,7928,2020-08-05 14:45:00
51810,Virginia Beach,Virginia,19386,2020-08-05 14:45:00
51550,Chesapeake,Virginia,8666,2020-08-05 15:00:00
51650,Hampton,Virginia,10234,2020-08-05 15:00:00
51700,Newport News,Virginia,16008,2020-08-05 15:00:00
51710,Norfolk,Virginia,3030,2020-08-05 15:00:00
51735,Poquoson,Virginia,353,2020-08-05 15:00:00
